annee;mois;jour;heure;val_PM10;VV10.x;VV10.y;PM10_modele
2016;10;12;13;21;7.91;6.64;11.4
2016;10;12;14;18;8.39;7.09;11.5
2016;10;12;15;22;8.08;6.79;11.5
2016;10;12;16;18;8.11;6.09;11.5
2016;10;12;17;13;7.88;5.69;11.4
2016;10;12;18;13;8.05;5.78;11.3
2016;10;12;19;18;8.68;6.33;10.9
2016;10;12;20;10;9.48;6.94;9.6
2016;10;12;21;13;9.84;7.05;8
2016;10;12;22;10;9.24;7.75;9
2016;10;12;23;12;10.27;8.28;9.6
2016;10;13;0;19;12.15;10.08;18.9
2016;10;13;1;16;10.77;9.49;13.6
2016;10;13;2;16;10.67;9.95;13
2016;10;13;3;22;11.71;10.88;12.9
2016;10;13;4;17;13.19;12.43;13.5
2016;10;13;5;17;12.34;12.44;10.6
2016;10;13;6;18;13.35;12.61;9.6
2016;10;13;7;21;12.77;12.69;9.2
2016;10;13;8;21;13.88;13.18;7.8
2016;10;13;9;29;15.07;13.75;7.3
2016;10;13;10;24;15.66;13.18;6.8
2016;10;13;11;20;15.09;13.52;6.4
2016;10;13;12;9;14.15;13.12;6.1
2016;10;13;13;23;13.28;12.14;5.6
2016;10;13;14;14;13.7;11.82;5.6
2016;10;13;15;13;14;11.6;5.8
2016;10;13;16;15;13.11;11.07;6
2016;10;13;17;12;12.6;11.19;6.2
2016;10;13;18;19;12.57;10.81;5.9
2016;10;13;19;15;12.46;10.25;5.7
2016;10;13;20;20;12.55;9.81;7.1
2016;10;13;21;20;12.61;8.64;7.2
2016;10;13;22;20;11.79;8.53;7.3
2016;10;13;23;21;11.11;8.55;7.6
2016;10;14;0;19;11.79;9.58;13.1
2016;10;14;1;23;10.4;8.22;14.8
2016;10;14;2;28;9.89;7.55;15.1
2016;10;14;3;34;9.2;6.9;16.2
2016;10;14;4;28;9.36;6.83;18
2016;10;14;5;12;9.25;5.8;5.7
2016;10;14;6;11;3.78;7.44;2
2016;10;14;7;13;6.57;6.89;1.5
2016;10;14;8;29;11.06;1.9;0.6
2016;10;14;9;35;12.38;2.65;1.2
2016;10;14;10;36;11.98;9.34;1.9
2016;10;14;11;36;9.92;11.14;1.2
2016;10;14;12;25;8.45;8.55;1.6
2016;10;14;13;31;5.4;5.47;3.3
2016;10;14;14;22;2.71;4.03;2.8
2016;10;14;15;27;1.83;3.43;2.9
2016;10;14;16;26;1.96;3.17;3.6
2016;10;14;17;24;2.47;2.5;4.8
2016;10;14;18;22;2.04;1.93;6.2
2016;10;14;19;24;1.82;1.5;8.2
2016;10;14;20;25;1.65;1.12;8.2
2016;10;14;21;31;2.31;0.63;8
2016;10;14;22;28;1.25;3.08;8.6
2016;10;14;23;22;1.41;4;9.9
2016;10;15;0;20;1.76;0.56;22.6
2016;10;15;1;17;2.76;1.77;20.7
2016;10;15;2;24;2.97;2.43;20.6
2016;10;15;3;11;3.18;1.67;20.2
2016;10;15;4;14;2.87;1.54;19.1
2016;10;15;5;12;3.53;1.68;4.4
2016;10;15;6;16;3.41;1.2;6.3
2016;10;15;7;19;3.08;1.26;9.2
2016;10;15;8;24;3;2.39;4.6
2016;10;15;9;17;2.96;1.92;3.8
2016;10;15;10;17;3.33;1.59;3.6
2016;10;15;11;19;3.96;1.81;3.7
2016;10;15;12;13;4.54;1.82;4.2
2016;10;15;13;17;5.62;2.48;4.6
2016;10;15;14;22;5.35;4.24;5.4
2016;10;15;15;16;4.7;3.87;6.3
2016;10;15;16;9;4.58;3.86;6.9
2016;10;15;17;13;3.68;3.21;7.6
2016;10;15;18;22;2.12;1.62;8.8
2016;10;15;19;35;1.48;0.87;9.6
2016;10;15;20;28;1.42;1.07;10.1
2016;10;15;21;33;1.87;1.19;11.1
2016;10;15;22;32;2.27;2.12;10.5
2016;10;15;23;26;2.23;2.72;10
2016;10;16;0;24;2.9;0.75;23.1
2016;10;16;1;13;2.66;3.3;23.6
2016;10;16;2;15;2.71;3.39;25.4
2016;10;16;3;13;2.61;3.66;26.2
2016;10;16;4;15;2.41;3.94;27.3
2016;10;16;5;14;2.75;3.74;12
2016;10;16;6;21;2.51;3.74;12.4
2016;10;16;7;18;2.9;4.01;11.6
2016;10;16;8;13;3.4;2.96;10.2
2016;10;16;9;18;3.76;2.9;9
2016;10;16;10;19;4.25;4.26;6.6
2016;10;16;11;15;5.83;5.63;6
2016;10;16;12;11;6.36;5.49;6.5
2016;10;16;13;14;6.28;6.44;6.8
2016;10;16;14;17;6.45;6.37;6.8
2016;10;16;15;16;6.2;6.34;6.8
2016;10;16;16;18;5.63;5.9;7
2016;10;16;17;9;5.09;5.31;7.2
2016;10;16;18;10;4.97;4.81;7.4
2016;10;16;19;12;4.77;4.5;7.6
2016;10;16;20;17;4.32;3.97;7.5
2016;10;16;21;9;4.12;3.9;7.5
2016;10;16;22;11;3.92;3.49;7.7
2016;10;16;23;10;3.82;3.42;8.1
2016;10;17;0;12;2.94;3.38;11.9
2016;10;17;1;7;4.05;3.53;16.2
2016;10;17;2;7;3.8;3.5;12.7
2016;10;17;3;12;3.57;3.31;10.2
2016;10;17;4;12;3.4;3.48;11.2
2016;10;17;5;17;4.7;4.12;7.3
2016;10;17;6;12;4.75;3.96;8.1
2016;10;17;7;17;4.57;4.29;8.4
2016;10;17;8;19;4.95;4.57;7.6
2016;10;17;9;19;5.49;5.43;7
2016;10;17;10;17;6.05;5.24;6.7
2016;10;17;11;12;6.06;5.55;6.5
2016;10;17;12;13;5.95;5.38;6.7
2016;10;17;13;14;5.6;4.79;7
2016;10;17;14;10;5.11;4.61;7.4
2016;10;17;15;11;4.11;3.68;7.8
2016;10;17;16;6;3.65;2.88;8.3
2016;10;17;17;7;3.92;2.85;9.4
2016;10;17;18;15;3.14;2.31;10.1
2016;10;17;19;10;2.67;2.5;10.3
2016;10;17;20;11;2.69;2.64;10.3
2016;10;17;21;11;1.98;2.89;10.5
2016;10;17;22;21;2.01;3.13;10.4
2016;10;17;23;18;2.02;2.93;10
2016;10;18;0;14;1.05;0.99;8.9
2016;10;18;1;14;1.84;2.91;9.7
2016;10;18;2;16;2.24;2.25;10.3
2016;10;18;3;17;1.62;1.3;10.3
2016;10;18;4;13;2.73;0.67;10.3
2016;10;18;5;23;3.69;2.22;8
2016;10;18;6;23;3.58;1.47;9.7
2016;10;18;7;24;3.84;2.14;10.5
2016;10;18;8;24;4.13;3.1;6.7
2016;10;18;9;28;3.58;3.51;5.7
2016;10;18;10;17;4.48;4.1;5.5
2016;10;18;11;0;0;0;0
2016;10;18;12;0;0;0;0
2016;10;18;13;0;0;0;0
2016;10;18;14;0;0;0;0
2016;10;18;15;0;0;0;0
2016;10;18;16;0;0;0;0
2016;10;18;17;0;0;0;0
2016;10;18;18;0;0;0;0
2016;10;18;19;0;0;0;0
2016;10;18;20;17;6.36;5.46;4.4
2016;10;18;21;19;5.73;4.81;4.4
2016;10;18;22;17;5.4;5.29;4.5
2016;10;18;23;22;5.79;5.36;5
2016;10;19;0;15;6.46;5.07;7.9
2016;10;19;1;15;5.29;3.93;9.7
2016;10;19;2;21;5.67;4.33;10.9
2016;10;19;3;19;5.51;4.4;12
2016;10;19;4;22;5.69;4.58;12.1
2016;10;19;5;17;5.03;4.18;6.9
2016;10;19;6;29;5.13;4.06;8.5
2016;10;19;7;29;5.94;4.27;9.3
2016;10;19;8;32;5.82;3.87;8.1
2016;10;19;9;27;5.99;4.18;7.7
2016;10;19;10;22;6.13;5.13;7.2
2016;10;19;11;25;6.46;6.29;6.7
2016;10;19;12;27;6.6;6.99;6.9
2016;10;19;13;24;7.13;7.38;6.8
2016;10;19;14;19;7.72;8.15;6.7
2016;10;19;15;28;8.07;8.28;6.2
2016;10;19;16;19;7.93;8.26;6.1
2016;10;19;17;15;7.67;7.99;6
2016;10;19;18;14;7.73;7.83;5.8
2016;10;19;19;16;7.34;7.8;5.7
2016;10;19;20;12;6.73;7.21;6
2016;10;19;21;15;6.33;7.38;5.7
2016;10;19;22;14;6.37;7.31;5.2
2016;10;19;23;16;6.71;7.3;5.5
2016;10;20;0;16;7.61;6.93;2.8
2016;10;20;1;13;6.93;6.76;9.1
2016;10;20;2;11;7.62;6.82;9.6
2016;10;20;3;12;7.69;7.04;10.9
2016;10;20;4;12;7.67;7.45;12.2
2016;10;20;5;14;8.1;8.21;8.4
2016;10;20;6;26;8.13;8.03;9
2016;10;20;7;21;7.92;7.88;9.2
2016;10;20;8;24;7.38;7.64;8.1
2016;10;20;9;27;7.04;7.97;7.2
2016;10;20;10;22;6.99;8.36;6.3
2016;10;20;11;20;7.03;8.62;5.8
2016;10;20;12;15;7.2;8.99;5.6
2016;10;20;13;19;7.35;8.96;5.8
2016;10;20;14;21;7.99;9.15;6.2
2016;10;20;15;23;8.21;9.08;6.4
2016;10;20;16;22;7.93;8.57;6.6
2016;10;20;17;20;7.3;7.83;6.8
2016;10;20;18;15;6.75;7.15;7.1
2016;10;20;19;20;6.55;6.26;7.7
2016;10;20;20;17;6.01;5.33;8.4
2016;10;20;21;17;5.37;5.12;9
2016;10;20;22;0;0;0;0
2016;10;20;23;0;0;0;0
2016;10;21;0;17;3.99;2.93;9.3
2016;10;21;1;20;4.5;3.28;11
2016;10;21;2;19;5.71;4.24;11.4
2016;10;21;3;16;6.38;4.24;9.3
2016;10;21;4;18;6.6;4.11;8.3
2016;10;21;5;6;6.58;4.6;8.1
2016;10;21;6;10;6.11;4.57;8
2016;10;21;7;7;5.42;4.19;8
2016;10;21;8;15;4.88;3.83;8.1
2016;10;21;9;15;4.12;3.8;8
2016;10;21;10;42;0.64;3.67;7.5
2016;10;21;11;24;2.05;4.24;7.3
2016;10;21;12;26;2.2;4.36;8.2
2016;10;21;13;24;2.8;4.45;9.4
2016;10;21;14;23;3.59;4.67;10.6
2016;10;21;15;19;3.89;4.85;11
2016;10;21;16;13;3.52;5.08;11.5
2016;10;21;17;22;3.44;4.49;11.9
2016;10;21;18;15;3.22;3.65;11.9
2016;10;21;19;17;2.95;3.42;8.3
2016;10;21;20;21;2.78;3.69;7.8
2016;10;21;21;30;2.2;3.11;7.8
2016;10;21;22;21;1.5;2.59;7.9
2016;10;21;23;34;0.6;1.91;8.3
2016;10;22;0;21;4.3;2.74;12.6
2016;10;22;1;19;4.16;2.57;12.6
2016;10;22;2;14;3.81;2.05;13.3
2016;10;22;3;19;3.27;2.08;12.1
2016;10;22;4;17;3.37;2.47;9.8
2016;10;22;5;19;3.63;2.88;9
2016;10;22;6;17;3.53;2.72;8.9
2016;10;22;7;20;3.78;3.04;8.8
2016;10;22;8;28;4.59;2.89;9
2016;10;22;9;27;5.47;3.86;8.8
2016;10;22;10;20;6.02;4.48;8.8
2016;10;22;11;11;6.43;5.33;8.6
2016;10;22;12;12;6.19;5.8;7
2016;10;22;13;16;5.81;5.02;6.4
2016;10;22;14;16;5.55;4.85;5.1
2016;10;22;15;23;5.12;4.11;4.8
2016;10;22;16;17;6.09;3.67;4.8
2016;10;22;17;17;4.7;2.09;4.7
2016;10;22;18;18;5.06;3.53;4.3
2016;10;22;19;21;7.63;2.67;13.2
2016;10;22;20;17;6.83;4.02;9.3
2016;10;22;21;11;8.27;3.25;9.5
2016;10;22;22;12;9.32;4.81;8.8
2016;10;22;23;10;9.6;3.98;7.6
2016;10;23;0;9;7.4;6.3;1.9
2016;10;23;1;11;9.54;5.75;3
2016;10;23;2;8;9.97;5.87;3.7
2016;10;23;3;9;11.28;7.05;4.6
2016;10;23;4;7;10.27;7.09;4.9
2016;10;23;5;6;10.34;9.52;5
2016;10;23;6;9;9.55;8.81;5.2
2016;10;23;7;6;9.64;7.55;5.4
2016;10;23;8;7;9.76;7.27;5.7
2016;10;23;9;8;9.74;7.14;5.5
2016;10;23;10;12;9.74;7.03;5.4
2016;10;23;11;12;9.63;7.08;5.4
2016;10;23;12;14;9.2;7.09;5.7
2016;10;23;13;14;8.97;7;6.2
2016;10;23;14;14;8.65;7.05;6.4
2016;10;23;15;14;8.78;6.47;6.9
2016;10;23;16;14;8.59;5.96;7
2016;10;23;17;19;8.47;5.81;6.8
2016;10;23;18;14;8.19;5.65;6.6
2016;10;23;19;14;8.64;5.29;5.1
2016;10;23;20;13;8.66;5.15;5.3
2016;10;23;21;13;8.86;5.05;5.5
2016;10;23;22;11;8.82;4.98;5.7
2016;10;23;23;11;8.34;4.72;6
2016;10;24;0;14;8.63;5.46;10.6
2016;10;24;1;19;9.29;5.65;11.7
2016;10;24;2;16;8.99;5.44;12.8
2016;10;24;3;19;9.2;5.43;13.2
2016;10;24;4;22;8.9;5.11;14.9
2016;10;24;5;15;9.11;4.68;16.9
2016;10;24;6;19;9.07;4.71;20.2
2016;10;24;7;25;8.37;4.57;21.4
2016;10;24;8;23;8.63;4.6;21.3
2016;10;24;9;24;8.09;4.68;21
2016;10;24;10;27;7.73;3.71;20.5
2016;10;24;11;27;7.51;3.71;22
2016;10;24;12;32;7.56;2.72;23.1
2016;10;24;13;35;8.07;1.35;22.5
2016;10;24;14;32;8.33;3.49;21
2016;10;24;15;37;8.47;4.34;19.7
2016;10;24;16;36;8.28;4.06;19.4
2016;10;24;17;33;8.34;3.79;19.5
2016;10;24;18;31;8.71;3.96;19.1
2016;10;24;19;45;8.93;3.94;6.4
2016;10;24;20;42;9.28;4.32;7
2016;10;24;21;41;9.11;2.08;6.9
2016;10;24;22;49;9;1.24;6.9
2016;10;24;23;51;9.42;2.04;7.3
2016;10;25;0;50;10.12;3.73;27.1
2016;10;25;1;54;9.69;2.25;25.1
2016;10;25;2;51;9.24;2.47;22.6
2016;10;25;3;63;8.8;2.14;17.2
2016;10;25;4;65;8.04;0.91;20.8
2016;10;25;5;67;4.16;1.14;20.9
2016;10;25;6;52;2.95;3.05;21.3
2016;10;25;7;48;2.02;4.27;20.4
2016;10;25;8;48;2.76;5.1;20.5
2016;10;25;9;55;5.6;7.45;21.1
2016;10;25;10;53;6.41;6.6;20.6
2016;10;25;11;59;6.23;2.99;21
2016;10;25;12;62;5.65;2.03;22.3
2016;10;25;13;69;5.7;2.12;25.4
2016;10;25;14;73;5.87;1.58;23.4
2016;10;25;15;71;5.5;1.53;23
2016;10;25;16;85;4.24;1.18;24.2
2016;10;25;17;81;3.39;0.69;26
2016;10;25;18;90;2.9;0.96;28.3
2016;10;25;19;81;3.88;1.67;11.9
2016;10;25;20;78;4.24;2.23;10.3
2016;10;25;21;74;2.07;1.27;10.6
2016;10;25;22;69;0.85;1.11;10.1
2016;10;25;23;70;2.06;1.4;9.9
2016;10;26;0;70;0.89;0.65;21.9
2016;10;26;1;62;2.5;1.27;13
2016;10;26;2;61;2.1;1.35;16.5
2016;10;26;3;64;1.34;2.21;19
2016;10;26;4;63;2.22;2.9;23.6
2016;10;26;5;68;1.56;0.29;20.4
2016;10;26;6;72;2.48;0.67;17.7
2016;10;26;7;85;2.49;1.28;14.4
2016;10;26;8;101;2.84;1.07;13.2
2016;10;26;9;92;2.51;1.59;12.6
2016;10;26;10;110;2.45;3;11.5
2016;10;26;11;83;2.84;3.59;10
2016;10;26;12;67;3.48;3.9;8.8
2016;10;26;13;36;4.02;4.82;7.3
2016;10;26;14;25;5.02;3.97;6.4
2016;10;26;15;33;3.94;4.45;5.9
2016;10;26;16;34;4.77;5.32;5.6
2016;10;26;17;29;5.43;6.7;5.5
2016;10;26;18;20;6.23;7.03;5.4
2016;10;26;19;17;6.56;6.5;12.5
2016;10;26;20;11;6.29;6.12;12.4
2016;10;26;21;15;5.8;5.31;12.7
2016;10;26;22;13;4.47;4.69;13.4
2016;10;26;23;12;4.21;5.34;13.5
2016;10;27;0;11;1.63;2.9;9.2
2016;10;27;1;13;2.13;2.83;11.1
2016;10;27;2;17;1.92;3.59;11.6
2016;10;27;3;15;2.77;3.49;10
2016;10;27;4;14;3.69;2.41;7.4
2016;10;27;5;23;3.98;2.91;7.1
2016;10;27;6;25;3.91;2.71;7.3
2016;10;27;7;43;3.62;1.96;6.9
2016;10;27;8;39;3.03;1.76;6.6
2016;10;27;9;23;1.64;1.96;6.4
2016;10;27;10;29;1.75;1.96;6.8
2016;10;27;11;32;2.12;2.4;7.3
2016;10;27;12;24;3.13;2.95;8.8
2016;10;27;13;25;3.66;3.15;12.1
2016;10;27;14;21;3.45;2.65;15.5
2016;10;27;15;31;3.23;1.65;13.5
2016;10;27;16;27;2.76;1.65;12.1
2016;10;27;17;27;1.83;1.25;11.1
2016;10;27;18;31;1.58;0.8;10
2016;10;27;19;52;1.14;0.92;6
2016;10;27;20;57;1.62;0.86;3.9
2016;10;27;21;38;2.19;0.93;3.8
2016;10;27;22;34;2.5;0.57;4.1
2016;10;27;23;21;2.36;0.61;3.9
2016;10;28;0;23;2.03;0.6;11.5
2016;10;28;1;19;2.33;1.38;12.5
2016;10;28;2;18;2.24;1.81;13.1
2016;10;28;3;16;1.95;2.34;12.5
2016;10;28;4;25;1.61;2.47;12.4
2016;10;28;5;28;2.77;2.24;11.6
2016;10;28;6;35;2.79;2.64;10.4
2016;10;28;7;48;2.52;2.88;9.4
2016;10;28;8;73;2.56;2.43;9.3
2016;10;28;9;38;1.41;1.03;9.8
2016;10;28;10;37;0.45;0.38;10
2016;10;28;11;24;1.33;0.94;10.3
2016;10;28;12;22;2.25;1.35;11.3
2016;10;28;13;26;3.22;2.01;13.1
2016;10;28;14;24;3.98;2.66;15
2016;10;28;15;24;4.32;2.26;17.8
2016;10;28;16;22;4.39;2.29;21.8
2016;10;28;17;26;3.7;2.49;25.1
2016;10;28;18;34;3.53;2.32;24.9
2016;10;28;19;50;3.57;2.06;6.9
2016;10;28;20;46;3.29;1.86;6.8
2016;10;28;21;39;2.76;1.43;7.1
2016;10;28;22;36;1.81;1.12;7.5
2016;10;28;23;39;1.38;1.17;7.9
2016;10;29;0;37;1.43;0.28;16.1
2016;10;29;1;31;1.5;0.39;15.7
2016;10;29;2;32;1.94;0.72;16.7
2016;10;29;3;27;2.16;1.4;17.7
2016;10;29;4;31;2.14;2;15.1
2016;10;29;5;24;2.18;0.37;12.2
2016;10;29;6;35;2.5;0.76;11.1
2016;10;29;7;33;2.61;1.82;10.6
2016;10;29;8;30;2.31;2.26;10.5
2016;10;29;9;39;2.8;1.25;10.5
2016;10;29;10;28;3.39;1.52;10.9
2016;10;29;11;37;3.2;1.34;12
2016;10;29;12;32;3.33;1.28;15
2016;10;29;13;29;3.08;1.14;20.5
2016;10;29;14;25;2.94;0.99;26.5
2016;10;29;15;30;2.64;1.2;27.9
2016;10;29;16;30;1.8;1.03;26.1
2016;10;29;17;37;0.94;0.47;21.6
2016;10;29;18;46;0.45;0.74;16.8
2016;10;29;19;66;1.14;0.34;17.3
2016;10;29;20;54;1.8;0.24;20.4
2016;10;29;21;55;2.12;0.48;21.3
2016;10;29;22;49;1.84;1.01;21.6
2016;10;29;23;48;1.66;1.21;23
2016;10;30;0;45;2.13;1.89;10.8
2016;10;30;1;38;1.99;1.51;11
2016;10;30;2;35;2.05;1.51;12.4
2016;10;30;3;25;1.9;1.83;14.5
2016;10;30;4;20;1.73;1.75;15.6
2016;10;30;5;21;1.96;1.66;11.7
2016;10;30;6;19;2.09;1.77;9.8
2016;10;30;7;29;2.06;1.92;9.5
2016;10;30;8;33;1.89;1.91;9.5
2016;10;30;9;23;1.16;1.7;9.7
2016;10;30;10;25;0.73;0.33;10.3
2016;10;30;11;30;1.21;0.44;11.5
2016;10;30;12;32;1.81;1.46;14.4
2016;10;30;13;29;2.13;1.77;21
2016;10;30;14;32;2.12;1.43;23.3
2016;10;30;15;34;1.83;1.47;22
2016;10;30;16;31;1.73;2.1;20
2016;10;30;17;32;1.16;1.7;18.8
2016;10;30;18;39;1.38;0.91;18.6
2016;10;30;19;69;0.9;0.29;26
2016;10;30;20;57;0.43;0.43;23.9
2016;10;30;21;47;2.14;0.96;22.6
2016;10;30;22;44;2.59;1.44;22.2
2016;10;30;23;54;2.78;1.73;21.1
2016;10;31;0;23;3.49;4.06;18.7
2016;10;31;1;16;3.56;4.1;20.4
2016;10;31;2;15;4.58;4.21;20.2
2016;10;31;3;17;5.61;4.03;19.2
2016;10;31;4;22;5.89;4.11;15.9
2016;10;31;5;16;5.39;4.24;13.8
2016;10;31;6;14;4.8;4.54;12.2
2016;10;31;7;17;4.27;4.3;11.3
2016;10;31;8;19;4.27;3.87;10.9
2016;10;31;9;20;3.41;3.44;10.9
2016;10;31;10;37;4.99;0.38;11.4
2016;10;31;11;32;5.72;1.46;11.9
2016;10;31;12;28;6.21;1.82;13.1
2016;10;31;13;32;6.72;1.78;14
2016;10;31;14;28;7.15;0.9;14.4
2016;10;31;15;28;7.02;0.97;14.6
2016;10;31;16;22;6.31;1.92;14.9
2016;10;31;17;30;5.09;1.79;15
2016;10;31;18;29;4.64;1.66;14.3
2016;10;31;19;26;4.75;1.79;14.3
2016;10;31;20;42;4.77;1.83;14.3
2016;10;31;21;48;4.88;2.03;14.3
2016;10;31;22;48;4.97;2.15;14.3
2016;10;31;23;44;5.02;2.34;14.3
